Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Order in Queue,is_single_plan,Arabic,Bengali,Chinese,Dutch,English,French,German,Hindi,Indonesian,Italian,Polish,Portuguese,Punjabi,Russian,Spanish,Turkish,Ukrainian,Urdu
Writing & Translation,proofreading-editing,2.0,2200,90.0,140.0,180.0,2,3,5,1,1,1,4.9,66.0,France,,,,0,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,20.0,20.0,20.0,7,7,7,1,1,1,5.0,159.0,United States,,,,0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,10.0,20.0,50.0,1,2,5,-1,-1,-1,5.0,32.0,Australia,,,,0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,30.0,40.0,50.0,7,10,14,2,4,6,4.9,130.0,South Africa,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,5.0,100.0,400.0,3,7,14,0,1,2,4.9,17.0,Pakistan,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Writing & Translation,proofreading-editing,2.0,2200,5.0,25.0,50.0,1,3,5,0,0,0,5.0,7.0,Nigeria,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,5.0,10.0,15.0,3,2,1,-1,-1,-1,4.7,3.0,Kenya,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,35.0,70.0,105.0,3,4,5,0,0,0,5.0,50.0,Zimbabwe,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,20.0,25.0,40.0,1,1,1,3,3,3,5.0,347.0,Pakistan,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Writing & Translation,proofreading-editing,2.0,2200,35.0,50.0,75.0,2,2,2,-1,-1,-1,4.8,75.0,Kenya,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,25.0,40.0,60.0,1,1,3,-1,-1,-1,5.0,29.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,10.0,20.0,35.0,3,3,3,0,0,0,5.0,35.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,10.0,20.0,45.0,3,2,4,-1,-1,-1,4.9,30.0,Pakistan,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,5.0,20.0,45.0,1,2,5,1,2,3,4.8,61.0,Cameroon,,,,0,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,5.0,10.0,15.0,3,5,10,1,2,3,5.0,96.0,Poland,,,,0,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,15.0,20.0,30.0,1,2,3,-1,-1,-1,5.0,25.0,Canada,,,,0,False,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,5.0,15.0,40.0,1,2,3,-1,-1,-1,5.0,29.0,Germany,,,,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,45.0,90.0,130.0,3,3,3,0,1,1,4.9,114.0,United States,,,,0,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,20.0,100.0,200.0,7,14,21,1,1,1,5.0,4.0,India,,,,0,False,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,5.0,25.0,75.0,4,7,10,0,0,0,5.0,14.0,Poland,,,,0,False,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,10.0,60.0,110.0,1,2,3,0,0,0,4.0,1.0,Kenya,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,25.0,40.0,70.0,2,2,3,-1,-1,-1,4.9,56.0,United States,,,,0,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,9.06,45.26,90.53,1,2,3,-1,-1,-1,5.0,30.0,Kenya,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,15.0,15.0,15.0,1,1,1,3,3,3,4.9,19.0,Pakistan,,,,0,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,5.0,10.0,15.0,1,2,3,-1,-1,-1,4.9,41.0,Pakistan,,,,0,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Writing & Translation,proofreading-editing,2.0,2200,10.0,10.0,10.0,2,2,2,1,1,1,5.0,17.0,Kenya,,,,0,True,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,10.0,50.0,100.0,1,2,3,1,3,3,4.8,8.0,Kenya,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,50.0,350.0,600.0,3,7,21,0,1,2,5.0,4.0,Germany,,,,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,10.0,20.0,40.0,2,3,3,-1,-1,-1,5.0,2.0,India,,,,0,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,80.0,110.0,140.0,7,4,1,-1,-1,-1,5.0,242.0,United Kingdom,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,15.0,30.0,60.0,6,10,14,1,1,1,4.9,197.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,5.0,10.0,20.0,2,2,3,-1,-1,-1,5.0,392.0,United Kingdom,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,20.0,35.0,90.0,2,2,3,1,1,1,4.9,541.0,United Kingdom,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,2.0,2200,200.0,500.0,700.0,3,7,10,0,1,2,4.9,5.0,United Kingdom,,,,0,False,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,15.0,15.0,15.0,2,2,2,1,1,1,4.9,11.0,Germany,,,,0,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,125.0,175.0,250.0,7,10,14,2,2,2,4.9,27.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,5.0,5.0,3,3,3,-1,-1,-1,4.9,2778.0,United States,,,,0,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,10.0,30.0,50.0,1,2,3,-1,-1,-1,4.9,77.0,France,,,,0,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,15.0,15.0,15.0,2,2,2,-1,-1,-1,4.8,22.0,Argentina,,,,0,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,25.0,60.0,2,2,2,1,1,1,4.9,28.0,Zambia,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,20.0,140.0,1,3,5,1,1,2,5.0,265.0,Spain,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,10.0,15.0,1,1,1,0,0,0,5.0,83.0,Egypt,,,,0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,15.0,30.0,1,1,2,1,1,2,5.0,330.0,Germany,,,,0,False,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,9.06,144.84,226.31,1,3,6,0,0,1,4.9,194.0,Malta,,,,0,False,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,10.0,15.0,6,3,1,0,0,0,5.0,6420.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,15.0,30.0,1,1,2,0,0,0,4.9,174.0,Egypt,,,,0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,10.0,20.0,3,3,3,0,0,0,5.0,166.0,Germany,,,,0,False,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,10.0,15.0,20.0,4,5,6,-1,-1,-1,5.0,1081.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,10.0,15.0,20.0,2,3,3,-1,-1,-1,5.0,4342.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,90.53,135.79,452.62,2,3,7,0,1,1,4.7,104.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,10.0,60.0,110.0,1,2,3,0,0,0,4.9,66.0,Kenya,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,100.0,125.0,150.0,5,5,5,2,2,2,5.0,3.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,15.0,25.0,3,3,3,-1,-1,-1,,120.0,Germany,,,,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,10.0,30.0,75.0,2,2,3,1,1,2,5.0,61.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,15.0,40.0,1,1,1,1,1,1,4.9,325.0,Germany,,,,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,15.0,80.0,280.0,1,5,10,1,1,2,5.0,102.0,United Kingdom,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,5.0,5.0,2,2,2,-1,-1,-1,5.0,108.0,Poland,,,,0,True,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,30.0,65.0,1,2,3,0,0,0,5.0,120.0,United Kingdom,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,10.0,15.0,20.0,3,3,3,0,0,0,5.0,155.0,United States,,,,0,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,15.0,25.0,2,2,2,-1,-1,-1,5.0,73.0,Australia,,,,0,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,50.0,100.0,150.0,3,3,2,-1,-1,-1,5.0,37.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,50.0,90.0,145.0,7,7,10,1,2,0,5.0,18.0,Italy,,,,0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,25.0,60.0,1,1,3,1,1,1,4.9,68.0,Turkey,,,,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Writing & Translation,proofreading-editing,3.0,2200,30.0,125.0,195.0,3,5,6,1,1,1,4.8,196.0,Italy,,,,0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,10.0,30.0,60.0,1,2,3,0,0,0,5.0,3.0,Nigeria,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,15.0,20.0,25.0,2,2,2,0,0,0,5.0,420.0,Italy,,,,0,False,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,10.0,15.0,2,1,1,2,2,2,5.0,182.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,10.0,20.0,1,2,3,-1,-1,-1,5.0,416.0,United States,,,,0,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,15.0,25.0,30.0,1,2,3,1,1,1,4.9,323.0,United Kingdom,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,50.0,95.0,110.0,3,3,3,-1,-1,-1,5.0,212.0,Luxembourg,,,,0,False,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,10.0,60.0,110.0,1,2,3,0,1,3,5.0,877.0,New Zealand,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,25.0,50.0,1,1,1,1,1,1,5.0,617.0,Canada,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,5.0,25.0,50.0,1,2,3,1,1,2,5.0,148.0,Denmark,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,75.0,150.0,250.0,7,7,7,-1,-1,-1,5.0,28.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,10.0,20.0,50.0,2,2,3,-1,-1,-1,4.8,44.0,Bangladesh,,,,0,False,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,30.0,40.0,55.0,3,3,2,0,1,1,5.0,115.0,United Kingdom,,,,0,False,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,20.0,25.0,45.0,2,4,7,2,2,2,5.0,158.0,Germany,,,,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,3.0,2200,100.0,200.0,1000.0,2,2,7,-1,-1,-1,5.0,30.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,1209.26,1584.26,3802.78,14,30,45,-1,-1,-1,5.0,9.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,50.0,65.0,130.0,7,7,7,0,1,0,5.0,51.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,40.0,60.0,80.0,1,3,5,1,1,1,4.8,1220.0,United Kingdom,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,50.0,65.0,90.0,4,4,5,0,0,0,5.0,21.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,5.0,20.0,35.0,2,3,3,-1,-1,-1,4.9,118.0,Egypt,,,,0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,5.0,10.0,20.0,1,2,3,-1,-1,-1,5.0,142.0,Italy,,,,0,False,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,5.0,15.0,30.0,1,2,3,1,2,3,5.0,12.0,Pakistan,,,,0,False,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
Writing & Translation,proofreading-editing,1.0,14000,5.0,10.0,15.0,2,3,5,0,0,0,5.0,9.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,10.0,10.0,10.0,5,5,5,-1,-1,-1,5.0,3009.0,United States,,,,0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,35.0,75.0,100.0,3,5,7,2,2,2,4.9,89.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,25.0,50.0,75.0,2,2,2,1,1,1,5.0,16.0,Poland,,,,0,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,5.0,10.0,40.0,1,2,4,-1,-1,-1,4.9,26.0,Pakistan,,,,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Writing & Translation,proofreading-editing,1.0,14000,5.0,5.0,5.0,2,2,2,-1,-1,-1,5.0,242.0,Kenya,,,,0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,5.0,10.0,15.0,1,2,3,1,2,3,5.0,12.0,Bosnia and Herzegovina,,,,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,20.0,35.0,45.0,3,3,3,-1,-1,-1,5.0,211.0,United Kingdom,,,,0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,10.0,30.0,60.0,1,2,2,-1,-1,-1,5.0,10.0,Pakistan,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Writing & Translation,proofreading-editing,1.0,14000,15.0,20.0,35.0,1,2,4,-1,-1,-1,5.0,93.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,5.0,15.0,30.0,3,3,4,2,3,3,5.0,40.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,15.0,30.0,50.0,1,2,3,1,2,3,4.9,559.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,80.0,120.0,200.0,2,3,4,-1,-1,-1,5.0,5.0,Pakistan,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,20.0,40.0,55.0,2,4,6,1,1,1,4.9,432.0,Nigeria,,,,0,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,70.0,100.0,130.0,3,3,1,0,1,3,5.0,2.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,15.0,15.0,15.0,2,2,2,1,1,1,5.0,27.0,Portugal,,,,0,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,15.0,20.0,30.0,2,3,4,1,2,3,4.7,66.0,South Africa,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,10.0,20.0,25.0,3,4,4,1,1,1,5.0,1030.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,50.0,100.0,125.0,3,4,4,-1,-1,-1,4.9,50.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,20.0,30.0,40.0,2,2,3,-1,-1,-1,5.0,836.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,10.0,25.0,40.0,1,3,4,-1,-1,-1,4.9,14.0,Pakistan,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Writing & Translation,proofreading-editing,1.0,14000,50.0,100.0,125.0,3,4,4,-1,-1,-1,4.9,4.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,50.0,100.0,155.0,3,3,1,0,1,2,5.0,1.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,5.0,10.0,25.0,1,2,3,0,1,1,5.0,144.0,France,,,,0,False,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,65.0,95.0,180.0,3,5,7,1,1,2,5.0,4.0,Italy,,,,0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,25.0,115.0,220.0,5,7,7,-1,-1,-1,,50.5,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,20.0,35.0,60.0,5,5,5,-1,-1,-1,4.9,434.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,30.0,60.0,90.0,1,1,2,-1,-1,-1,4.9,160.0,Egypt,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,200.0,275.0,300.0,3,4,5,-1,-1,-1,5.0,54.0,United States,,,,0,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,20.0,60.0,125.0,2,2,3,1,1,2,4.9,47.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,180.0,320.0,420.0,7,14,21,0,0,0,,50.5,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,105.0,140.0,280.0,4,5,6,0,0,0,5.0,8.0,Belgium,,,,0,False,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,5.0,10.0,15.0,1,1,1,1,2,2,5.0,17.0,Pakistan,,,,0,False,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,10.0,20.0,25.0,1,3,3,0,0,0,4.9,53.0,Indonesia,,,,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,1.0,14000,20.0,20.0,20.0,1,1,1,-1,-1,-1,4.9,157.0,United Kingdom,,,,0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,4.0,465,750.0,1200.0,1600.0,14,21,30,2,2,2,5.0,43.0,Ireland,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,4.0,465,115.0,140.0,160.0,5,5,5,-1,-1,-1,5.0,127.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,4.0,465,25.0,35.0,45.0,2,4,4,-1,-1,-1,4.9,4079.0,Canada,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,4.0,465,10.0,25.0,100.0,1,3,10,3,3,3,5.0,737.0,Venezuela,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,4.0,465,5.0,250.0,450.0,7,10,14,-1,-1,-1,5.0,33.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,4.0,465,25.0,25.0,25.0,2,2,2,100,100,100,4.9,281.0,Spain,,,,0,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Writing & Translation,proofreading-editing,4.0,465,395.0,1495.0,1995.0,3,3,3,1,2,0,5.0,159.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,4.0,465,20.0,30.0,40.0,7,7,7,0,0,0,4.9,1037.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,4.0,465,35.0,75.0,110.0,3,3,3,-1,-1,-1,5.0,82.0,United Kingdom,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,4.0,465,50.0,75.0,125.0,1,3,5,-1,-1,-1,4.8,349.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,4.0,465,25.0,30.0,40.0,7,7,7,0,0,0,5.0,455.0,Canada,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,4.0,465,45.0,220.0,475.0,2,5,14,1,2,2,4.9,821.0,United Kingdom,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Writing & Translation,proofreading-editing,4.0,465,145.0,205.0,355.0,14,14,21,1,1,1,5.0,354.0,United States,,,,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
